username,trust_score_pcc
carlos88,8.214069386996269e-06
adrianat,8.824041633673951e-05
izza,0.00021780842789988973
arwen2015,4.8253999162174175e-05
cristinahenao,0.00010651115897382032
rosalidia,2.8702404462951586e-05
marita35,4.374152470198382e-05
gladis,2.8702404462951586e-05
maryc23,0.00042231865832140057
mgonzalesz08,1.8959235978508912e-05
crissandoval,3.305765824173681e-05
conejita08,7.615085668217845e-05
carolina25,0.0013715040560320297
lupita2016,0.0005523134745242374
silvia79,0.00012496074862237508
melanieg,0.00012496074862237508
mariama,8.389981882752868e-05
ghee18,8.389981882752868e-05
francisco36,1.2732142022102196e-05
marianno,7.206196517212843e-05
paulc,0.00015995784372636442
peggy1217,8.773914651619652e-05
rubenc027,2.4059896748426368e-05
angel11,1.0312733777286725e-05
amancio,2.392542472907181e-05
germanlui,6.286270936903839e-05
suderen,3.8532315280442964e-05
kellyroux,0.00022439685983315628
williamjamesay,3.8532315280442964e-05
earlf,7.879809992479417e-05
stamjo007,6.815199848468032e-05
demarlon,3.8532315280442964e-05
wlola,8.214069386996269e-06
armando1234,8.214069386996269e-06
frankggmzz,2.4059896748426368e-05
mahdi,0.00010668431376512328
nursaule,3.7201696113492524e-05
elcarpintero,8.214069386996264e-06
marthicarus,8.214069386996262e-06
mariam27,8.214069386996269e-06
angelolawer2000,8.214069386996269e-06
dije,6.48666755850959e-05
mike258,0.00014435571570470956
lunabrillante,0.00025465496537881686
edwin001,0.000287970932377851
arjun,4.5775806288533696e-05
edgari2,4.5775806288533696e-05
candidojesusf,5.038955943283952e-05
lailab2,3.7858249461126454e-05
tamarav,8.110956475339714e-05
jc1234,0.00021392448136453628
jenno,4.0878095937469094e-05
goranm,4.914896960402351e-05
ohdette,0.0001640038807211401
northernlady55709,0.0004066898380252316
sugey,0.0004512631059193035
michaela,0.00028296790319518505
normangelicap,0.00016881251488058303
antoniod2,1.8450893966142304e-05
williamh23,0.00016712600058061707
nanita2017,0.0005454197350986873
parizia,0.0009358975340721342
felisag,1.6014922656732174e-05
raymis,1.6014922656732174e-05
calitolucho,1.7283388721253574e-05
alexg2,0.0015502353840971892
windsong50,0.002600968794864765
anav23,0.0008859148074531428
stguera,0.0005924624396045335
samanthas,0.0002429476903448959
mike0106,8.753663514407722e-05
gomshi,5.4797312542213624e-05
mxcan,0.00017648228280405686
melodih,8.292688149710829e-06
bela1526,1.82374662166212e-05
caled,1.0952092515835658e-05
maly3,1.0952092515835658e-05
rosi1977,5.47604625815689e-06
mmartinezv17,5.214946425715792e-05
pilar099,0.00012881839138558253
nety72,0.0005407354333748962
susanap,6.501647781099124e-05
ch1p2t3,0.00014488508670669077
masgo,8.214069386996269e-06
desiree,8.214069386996269e-06
elsiegrace246,8.214069386996269e-06
johnc23,8.214069386996269e-06
debbies23,0.0002551227948499798
mitmit,8.012479046579919e-05
tris,0.0002783775949791908
ednamx,0.00012499847306347974
anne75,0.00029931077413190924
shekfen,0.00019648832984402553
cucusrd,8.206588486570814e-05
user_81404,9.637648964516502e-05
allenkey23,2.815382536967463e-05
dariom2,2.815382536967463e-05
johnsilverfox,0.004646744633117667
999johnny999,0.0008814830151093503
bruce1983,0.0005188468421179435
rene1970,8.214069386996269e-06
ileanar,8.214069386996269e-06
giacomoe,8.214069386996269e-06
mercy24,8.214069386996269e-06
mila888,7.228673421821531e-05
abrahannyr,3.245155290599281e-05
lancelarkin,0.00010796429028828542
lopezf,1.0952092515835658e-05
annakate,1.0952092515835658e-05
blancaboada,5.47604625815689e-06
lecarinvi,0.00015566034056035104
carmenq2,9.633132673599011e-05
crazyblonde75,5.47604625815689e-06
yaimar,3.1349344663446425e-05
mike062354,0.00018680867253203178
maryprada,5.585555234355301e-05
susand,5.585555234355301e-05
stubster,0.00012240662990939497
trabasasd,0.000174446403894808
alezandram,8.214069386996269e-06
jonathanm2,8.214069386996269e-06
samc2,0.0001873978135471037
geoff68,0.0001873978135471037
rosetattoo,4.138646815049145e-05
norangy,9.577186289196272e-05
beyde,0.00010768726230016218
natedog014,8.214069386996269e-06
crystals,8.214069386996269e-06
marianita,0.0014462438988655643
teres,0.0003254423478759061
martin152,0.0005465940535499296
angelita01,6.846416015274999e-05
ellyi,6.846416015274999e-05
jorge01,0.0001195589203720596
lusi,3.612819539547017e-05
lacucaracha,0.00012355871559072265
annim,3.612819539547017e-05
nabir,8.214069386996269e-06
bellaa,8.214069386996269e-06
linar,3.539010748771521e-05
emmaculatee,0.000165766629356192
anfibio,0.00015436103421226705
jhordys,1.7963223601526045e-05
marav,8.214069386996269e-06
n8esool,6.160552040247205e-06
spaz003,8.214069386996269e-06
nattha,8.214069386996269e-06
aksanetta,8.214069386996269e-06
ivang23,8.214069386996269e-06
chavz,8.214069386996269e-06
mmeliza,8.214069386996269e-06
correogsk,8.214069386996269e-06
rasheeda,0.0005228243938231893
enribon,0.0007019307083606437
pabla,0.00012176170357283373
brandyve,0.00016462590505573175
maligaya11,0.00023749058562411995
patriciap234,0.00015979751016875608
angelf234,6.304418172931193e-05
antonio_alv88,8.214069386996269e-06
mada1280,8.214069386996269e-06
enrikito,8.214069386996269e-06
jessicar23,8.214069386996269e-06
petermanc,4.962453528321744e-05
solaria,0.0001652649069603435
ydna,5.47604625815689e-06
glow,3.160097731349609e-05
layforce,4.528741561277577e-05
mariavanetti,0.00013936428775633626
poetoflove,0.0006116830930059694
richardf2345,0.00012240662990939497
kumaring,6.390600116962627e-06
calzadod,1.6416524606038643e-05
roneva,0.00014438869449485164
yane,3.787367364888053e-05
k9cobra,4.9739879022197566e-05
markinmarbella,3.3332026136915344e-05
kunwei,8.214069386996269e-06
alfika,8.214069386996269e-06
ivyxxviii,0.0017320569680640081
pj_24,0.000270932245202028
king29,0.00022257925344126446
josem122,0.00022257925344126446
emingirgin,0.0004826188529440597
jamoxo,0.0002877964973328205
kasen1971,1.4908406080934387e-05
alejandra1975,0.0008395210444269691
suzaria,7.032427315018154e-05
mariganan703010,0.00031307791212590414
pinkwoman,8.214069386996269e-06
jovanny0102,8.214069386996269e-06
juanitah,9.637648964516502e-05
williama23456,8.214069386996264e-06
carolinad,8.214069386996269e-06
carlos8,8.214069386996269e-06
roxany,4.7622169950366e-05
davidlust,3.6053552814526207e-05
msshell1,8.012479046579919e-05
lisah2,8.012479046579919e-05
margaretc,0.00011884612293582205
noram,8.012479046579919e-05
xiesha,8.012479046579919e-05
margib03,8.012479046579919e-05
morenaza,8.012479046579919e-05
estela44,0.00019260433104195397
vladanv,8.214069386996269e-06
entie,8.214069386996269e-06
dulcecanela,9.637648964516502e-05
silfa,0.00014507009056494835
kimb2,0.00030381831333339533
marhamat,0.0007492022806033241
arnaldo,0.00011414984595220138
carly77,0.00015253576605784864
reyfigue,4.556029705772234e-05
fuggazza,6.904975270707844e-05
joseph2,5.403586686414875e-05
itsme707,5.403586686414875e-05
keygenie,5.403586686414875e-05
sixtob,5.403586686414875e-05
mago69,9.035651351187288e-05
mathjo007,8.214069386996264e-06
angelicar,8.214069386996262e-06
jhoncub40,0.0006242536507747032
betyca,3.8721332470022864e-05
andrea1982,3.8721332470022864e-05
josel31,0.00020408953073871566
marcoa10,8.214069386996264e-06
marty267,8.012479046579919e-05
davis721,4.528741561277577e-05
kelly524,8.214069386996269e-06
davidmore01,8.214069386996269e-06
ekaterinag,9.577186289196272e-05
draganag,8.214069386996269e-06
writerdad,8.214069386996269e-06
taiba2016,0.00024563713213300445
maryan,8.214069386996269e-06
ariel7118,3.737991772107321e-05
ramonesv,5.47604625815689e-06
helenabass65,7.632196467764178e-05
arturot,0.00011369125203321154
lulzim,0.00016598979839904069
joseluish,0.00024543823694279324
tonys2345,5.7274673278715414e-05
moni17,0.00038373466228860286
soled82,5.968626232446986e-05
luigi1980,8.214069386996269e-06
alav,8.214069386996269e-06
mac969,0.00028735557981648924
dnorris1978,0.00036717812402335123
tim17,0.0002445898718204816
josepbcn,0.0013336885383400708
jackcote,0.00038215177397897933
meylis95,5.968626232446986e-05
atanasiqp,9.038306555590237e-05
seasidemarina,5.968626232446986e-05
m22a,0.0016419963462970752
karenlone,5.968626232446986e-05
eugenia777,8.214069386996269e-06
yohanf,8.214069386996269e-06
forever63,6.153051997482454e-05
lhorn35,0.0001560866958464362
evans00,0.00012781204514420173
diazdiaz,5.777916337514271e-05
lucero20,0.0001702587039512975
libs,8.214069386996269e-06
macarenon,8.214069386996269e-06
quignard,8.214069386996269e-06
elisavelez,8.214069386996269e-06
chichic,8.012479046579919e-05
monicamoll,8.214069386996269e-06
tommy765,8.214069386996269e-06
onespecialgirl,5.03138398936088e-05
anal23456,5.968626232446986e-05
curtisj,7.208213108599639e-05
nice1961,7.208213108599639e-05
rohanakumara,0.00015579592428807568
pauln23,0.0006433356467930327
luis_mestre,8.214069386996269e-06
chingc,8.214069386996269e-06
dwaynem2,8.214069386996269e-06
mimy,8.214069386996269e-06
guinnesspete,0.0005818835629779783
patty02,0.0011012002229360874
iang,6.750628709057919e-05
mireya,3.06968032314325e-05
anjeline,0.00014458860804717025
azul25,0.00014458860804717025
juandy,0.0006321602424828754
aldi,0.0006361677562452368
albertom23456,0.0002909314288693686
verolinda,0.0012939749809782303
silena22,5.264194415046334e-05
giom2,2.348945564935609e-05
giamia,8.214069386996269e-06
hectorn,8.214069386996269e-06
lucky49,0.00010899108296175083
alej,0.00021676932635836404
princessital,0.00010899108296175083
laly,0.00010899108296175083
julianab,0.0001456792040932407
pierrej,0.00011674331371067197
evelynr,0.00013267349939377992
tammiej,8.012479046579919e-05
suzie123,5.527090602002468e-05
jen2393,0.0009196458348927683
florf,7.061004386787281e-05
carlosalbiore,4.1070347253010545e-06
maria011,1.2321104048691471e-05
diegof,8.214069386996264e-06
mayra27,8.214069386996262e-06
james3667,3.013910977521685e-05
paola24,5.152771996697147e-05
steve1489,1.2321104048691468e-05
angelicas2,1.6272825286919573e-05
elviso,0.00016397763533103693
vincents,0.00016397763533103693
peca1001,0.00038164627335306796
denissa,8.012479046579919e-05
kl5522607,8.587607862167725e-05
elianny,8.587607862167725e-05
mariae1,8.012479046579919e-05
christym,4.8693600919783344e-05
karl1990,0.00022627828298432546
michelled,0.0007299250097831766
marletysv,8.012479046579919e-05
claudiah,0.00018461313774241047
maytesita,8.214069386996269e-06
scotts234,8.214069386996269e-06
lolita1718,8.012479046579919e-05
rosliz40,0.0002564606068387261
mezeipalko77,5.739842535181755e-05
ralphp,5.739842535181755e-05
timojack,0.00011467309863053297
emaa,0.00014152507211306447
filbeauty,0.0007752937937392732
fuatk,8.214069386996269e-06
thasa01,8.214069386996269e-06
msteffas,0.00010263076661374914
sully127,8.214069386996269e-06
sergioh2345,8.214069386996269e-06
justinm234,8.214069386996269e-06
samcro,0.000228140504255151
yajairaluna,0.00010335706915169101
kdjacks69,4.093526074628412e-05
jessen,6.007865326703732e-05
ricardom234567,8.214069386996269e-06
mandiis,8.214069386996269e-06
knowzdamnwell,0.00030519036223547024
ilikethatalot69,0.00030519036223547024
litus,2.6836997748895333e-05
alexandria,8.977410086398613e-05
joseb,8.214069386996269e-06
liesto,8.214069386996269e-06
ale49,8.214069386996269e-06
wrcm48,8.214069386996269e-06
natalydjs,8.012479046579919e-05
kats720,8.012479046579919e-05
mars0208,2.6836997748895333e-05
frankb,1.4757639718544155e-05
mariam777,3.2712886679527355e-05
dond2,0.00015171605449986524
nancyflores1278,8.214069386996269e-06
walterg234,8.214069386996269e-06
panaitescuc,5.7274673278715414e-05
countryboy316,0.005612179130284381
lesternica,0.00024314843640474003
dinaral,0.0021622762017256643
nikola339,8.214069386996269e-06
millana87,8.214069386996269e-06
maritzaa,2.4495810738709404e-05
stephen56,0.0001077629340965735
anaisd,8.214069386996269e-06
ramona23,8.214069386996269e-06
handyman379,7.632795344652197e-05
maricris,0.00017024037647781848
marinamarinamarina,6.160552056148658e-06
iola,6.160552056148658e-06
edic,8.743052019525247e-05
aaronr,5.237100680718507e-05
ceciln2,0.00031613222474830347
ceciln,0.00036354504994913045
almira8,8.214069386996269e-06
renzo2512,8.214069386996269e-06
linde,8.214069386996269e-06
charlesa2,8.214069386996269e-06
clementem,0.00011169178517068399
danakadino,2.587403421759869e-05
sasham,4.41178395249342e-05
belisara,0.00018534799367263412
melvasan,8.214069386996269e-06
harrye,8.214069386996269e-06
borko,8.214069386996269e-06
yvonnevd,8.214069386996269e-06
geneva,8.214069386996269e-06
ahmeda234,8.214069386996269e-06
yelmo,0.00014533866812012098
jose_moya,8.214069386996269e-06
bundap,8.214069386996269e-06
natalialila,0.002668899642882123
nanett,0.0024716843817224553
anniel,0.0012465433074096545
paulot,0.00019126862816215985
feedthebear,7.363286271006337e-05
danias,8.214069386996269e-06
alexisgr6,8.214069386996269e-06
empathy,1.107035949269728e-05
tonyg78,3.4194637551994174e-05
rodrigo_2017,0.0002920579463059636
cjoanna10,3.750368009433145e-05
angylow23,3.750368009433145e-05
jaky,3.750368009433145e-05
ladia,0.00013327554298629417
claudita,0.00013653382044129643
mrunia1,8.161125980688908e-05
lparedes,6.839218469761951e-05
juanf234,2.985986941717655e-05
adrian_uio,6.839218469761951e-05
mayel,1.107035949269728e-05
klima,3.47577551895083e-05
cherylzora23,4.8693600919783344e-05
michell27,8.214069386996269e-06
libelula00,8.214069386996269e-06
user_45222,8.214069386996269e-06
sayask,8.214069386996269e-06
silvanne,8.214069386996269e-06
halcyon07,8.214069386996269e-06
bebito,5.183884544038423e-05
somo,7.632196467764178e-05
mika,0.00011795267552385618
welshman,0.00013714650615778928
stanleyman3463,7.046321593281238e-05
kyler,0.00011795267552385618
ivani2,5.1526173038547386e-05
melena,7.632196467764178e-05
mibo63,0.00010021241832218853
jorgezent01,5.0524507595496207e-05
edwardc234,5.0524507595496207e-05
dalet,5.0524507595496207e-05
ianb2,8.214069386996269e-06
myrthsb,8.214069386996269e-06
vandervalk,8.214069386996269e-06
saberite,4.962453528321744e-05
dragos1980,2.2650650156525722e-05
risa636,2.4495810738709404e-05
michelle29,2.4495810738709404e-05
anitha,0.0010324172882573454
joeylynn,0.0005554786058883686
edwin73,8.214069386996269e-06
lettycerv,8.214069386996269e-06
lily_lili,8.214069386996269e-06
mariomf,8.214069386996269e-06
luisssii,0.00032964724701304925
orange,2.1926831233163884e-05
alessagf,9.428375802752258e-05
blanca1,8.214069386996269e-06
juancico77,8.214069386996269e-06
mendez60,4.66652491005103e-05
zealia1,4.66652491005103e-05
dianac234,0.0002197244893119008
sadie2,4.9339205676763676e-05
user_65457,0.0001670835357395256
zen360,8.214069386996269e-06
katy789,8.214069386996269e-06
luisluis,8.214069386996269e-06
user_68442,8.214069386996269e-06
samxx,8.214069386996269e-06
cocomarsh,8.214069386996269e-06
alejandra1506,8.214069386996269e-06
gato77,8.214069386996269e-06
yamilm,3.8532315280442964e-05
jp627,8.214069386996269e-06
terryf23,8.214069386996269e-06
james,7.129559800351749e-05
pierreparis,7.129559800351749e-05
guitardan35,0.00021727724183693726
ba,7.129559800351749e-05
lenhenriqz,6.815199848468032e-05
angell13,9.577186289196272e-05
louisb38,0.0004844744006901369
princs,0.000759831961923377
user_65357,3.761490716780781e-05
gus36,0.00029609138735956723
antury,0.000133112346557793
lorepike,8.214069386996269e-06
menrique,8.214069386996269e-06
beatriz09,0.0006462036969742896
carlosn23,0.00025192949766783356
jamesr2345,0.00017218562302960395
jamesr23456,0.00017218562302960395
maycold,9.69402538017139e-05
jamesd23,0.0005417120072178419
robertoc23456,9.69402538017139e-05
etelk,3.11335181005725e-05
domster,4.741282520082695e-05
klaus110,4.835299176076353e-05
elizabeth136,7.494235957512577e-05
kathysalinas,1.0952092515835658e-05
w0rkoutartist,1.0952092515835658e-05
bluebox,5.47604625815689e-06
krackberri,4.835299176076353e-05
danig,4.835299176076353e-05
silviog,8.214069386996269e-06
guadalupem,8.214069386996269e-06
gechc,5.47604625815689e-06
maryp,7.061004386787281e-05
johnf23456,0.00024314843640474003
jeanp234,0.00028013773449806704
andrewh2,0.00024314843640474003
hamdoon,0.00024314843640474003
paa3567,4.424064775035263e-05
rebecal,9.888801226721432e-05
tita24,8.214069386996264e-06
tyavuz,8.214069386996262e-06
jrockab,0.00010369752312740769
mariya999,8.214069386996269e-06
ramifromlebanon1,8.214069386996269e-06
cupcakezombi,5.145360514262411e-05
spring,0.0004166069344797423
enrk,7.04861183604779e-05
davidj23456,0.00011365368674686444
sheychellez,3.219254474254706e-05
tourza,0.00017648228280405686
yani86,0.00025083169060719645
teffy5000,2.634828891605116e-05
user_50738,6.753835978370436e-05
sweet83,8.360507081830133e-05
judycita,0.000154934316191504
amadiss,1.8426508188724574e-05
sumomo0909,6.113649444295538e-05
antonela,8.214069386996269e-06
danisi,8.214069386996269e-06
wallen314,4.8693600919783344e-05
danijel,0.00010222531719422879
dmain1961,0.00027747327734355327
angela83,8.214069386996264e-06
heidir,8.214069386996264e-06
lareina,0.00014664827150363916
pitbulldad,6.584967072932489e-05
luymila,0.00015177326122224445
yoedave65,0.00024468509904259733
wrench81,4.8693600919783344e-05
omarc234,6.491255897256961e-05
makses,0.0004897366437801785
jennifert,0.0002202135934467192
johnnydive,8.214069386996269e-06
ginal2,8.214069386996269e-06
david30,2.2650650156525722e-05
alex1262,0.00015226194809528145
davidb23456,8.641234003433259e-05
weeman,4.191582028024346e-05
lovely,4.568955229069438e-05
simonjg1967,1.8450893966142304e-05
shahidhossain,7.015476404367047e-05
chupete,0.00012610957206338398
robbie10,7.015476404367047e-05
miguelin58,0.0002502796459330512
morganguevara,9.469170825643544e-05
cutiem38,0.0001312282393243313
starling,9.750292519049566e-05
clistern,2.1926831233163884e-05
lounise,2.1926831233163884e-05
kimmccoy1010,4.8693600919783344e-05
boondocker53,8.214069386996269e-06
mariposa63,8.214069386996269e-06
bobbyblueiz,8.214069386996269e-06
crystal,8.214069386996269e-06
jrh,8.595088044243879e-05
vanessajipson,0.0001287541452049637
michaelh,8.214069386996269e-06
elenka,8.214069386996269e-06
dianadenica1985,0.00018062175871785466
jeska_28,0.00014378015516277977
chinas,5.021269006918061e-05
moseisley,1.877139072013067e-05
brayan24,8.214069386996269e-06
rrobles24,8.214069386996269e-06
danniis,8.214069386996269e-06
druns7,0.0002502796459330512
abew,0.0002502796459330512
iampirata,4.630300073707124e-05
miket,5.787487340790282e-05
johuelj,3.6569551679500966e-05
vernztan32,0.00015883748335541618
rmoore,6.796638357226196e-05
user_60698,9.186042488716318e-05
lslux10,9.692797899644019e-05
krystal66,4.99057283425793e-05
moisesjared,8.214069386996269e-06
ginellg,8.214069386996269e-06
yeli,8.214069386996269e-06
fixit1966,0.0002427904966142102
olga05,5.427198476639927e-05
amada100,9.082165476300875e-05
larissa575,5.427198476639927e-05
fehmit,3.3411446943634225e-05
angie18,0.00025732288210889926
alrak,4.99057283425793e-05
felix_omar,8.214069386996269e-06
oksi,8.214069386996269e-06
reeseh,4.968791072669233e-05
angelito021084,4.968791072669233e-05
charly_badillo,4.968791072669233e-05
frydo,0.00010757312089200819
amanda52,0.00011453544092673715
sherrya,7.660326468166343e-05
roadwarriorrich,3.3411446943634225e-05
josem8,0.00017046982288534282
andred32,0.0004155200143787598
ana84mecid,3.7309824596637864e-05
iambluelotus,6.366529396421803e-05
leebuckwild,1.90522972191211e-05
khani,0.0001638133550418732
rujira,1.90522972191211e-05
maya2,0.00010899108296175083
mayemejia,0.0004663973915567644
victorh2345,8.385930114731329e-05
evernaif,8.214069386996269e-06
ricardojf,8.214069386996269e-06
maurinho,0.00014448727573699812
feyo,5.294354730040588e-05
robert123,4.275690227732e-05
jamesdj,2.4330394088595425e-05
ivarg,8.214069386996269e-06
gilme14,8.214069386996269e-06
sandy05,3.8774166922096396e-05
gry190,8.214069386996269e-06
yenzlee,8.214069386996269e-06
sashjr,3.697068160786443e-05
armandonolimit,8.214069386996269e-06
i_am_margarete,8.214069386996269e-06
fjf,8.214069386996269e-06
cartonc,0.00015513453925882688
zucmac,0.0003084003203062098
sue124,8.743052019525247e-05
trueblue,3.1349344663446425e-05
estherdu,0.000204956975917171
kalamar,3.1349344663446425e-05
alexander07,0.0004155200143787598
santaboada,2.9102180199992023e-05
mikec80,3.697068160786443e-05
queen007,7.494235957512577e-05
frederik888,0.00020120622489350258
anne33,0.00011007016264333074
sweets,4.0515791623718685e-05
craig68,5.0524507595496207e-05
hera0317,0.00035140930591444006
aniapatricia,8.932505474792375e-05
luis14,3.4429237541988024e-05
adi9,2.8378282929533743e-05
sayuri,6.279424035460728e-05
tony247,4.7979186796893914e-05
jaanusr,4.7979186796893914e-05
rushtont,4.7979186796893914e-05
shaliko,0.0002391317097688904
georgek234,4.7979186796893914e-05
adrianas23,8.365839330232119e-05
usmi,3.763765296938655e-05
kevina23,3.697068160786443e-05
lonley,0.00013301921524611228
ingridc,0.03328984928929638
silverre,0.034986545923008885
rubensan,0.0004194443493288261
zenayda,0.00020966257463895602
richardz,9.429645698963501e-05
koko,8.214069386996269e-06
you,8.214069386996269e-06
douglasm2,0.00042042431460097014
dina2017,6.567029868826965e-05
kasthuriperera,2.0223798210032992e-05
falconzee,2.0223798210032992e-05
sova01,8.743052019525247e-05
tenaj092970,0.00020369650478008945
davidmoses,7.589069185069337e-05
pieterbaan,0.00011017217197680743
sodak4ever,8.214069386996269e-06
amethyst55,8.214069386996269e-06
marthae,4.99057283425793e-05
bibibra,4.5588695050859815e-05
alex33,6.677229975793514e-05
franciscobac777,0.00010369752312740769
harleyridertn,5.0270127971156714e-05
tarrick,3.6989298093327015e-05
single41,0.00011264336936096282
ernest,0.00014897214113173597
hachiko,6.2274601209477e-05
gregorio1,0.00028894909873445967
jovani30,0.00014221017501442207
danielr,0.00010369752312740769
tenderlyheart,0.00010369752312740769
neal28,0.00010369752312740769
brunela,0.0012465433074096545
alexandram2,1.688103980233169e-05
tempusfugits,0.0003053541876794046
dennisb2,1.3927536051444999e-05
aid10,4.4361285459515344e-05
dennysc,0.00011453544092673715
chanoe,0.00011188955773124163
luza,5.0196823679467885e-05
user_61231,0.0012465433074096545
karinastia,0.00011040374979383158
geoffp,3.2685128982352396e-05
carlosa10,7.907781518018158e-05
deicy,6.474819346933084e-05
darin1969,8.214069386996269e-06
koral77,8.214069386996269e-06
jemimahenrystanley,4.192269270034636e-05
juanc12,1.920310231663189e-05
morenitar,8.214069386996269e-06
jhonas89,8.214069386996269e-06
michellew23,0.001410402010108428
captxxxxx,0.0006345065135857404
bequi,3.085671585472845e-05
minaj7,0.0014828672587607864
johay2,8.214069386996269e-06
carlosm44,8.214069386996269e-06
lupitab,0.00014664827150363916
carlos325,6.584967072932489e-05
undadog,0.000444771753416128
marjorie,8.038331963297442e-05
mildred19,3.3823727858925215e-05
samiura,0.00011286595866185674
user_32242,9.826322763590241e-05
kate1708,0.00019560959731638834
cherylc,5.585555234355301e-05
gary1066,0.00018680867253203178
carolina60801,0.00012484808791770507
tchesney,1.877139072013067e-05
jeka_sv,8.214069386996269e-06
rociobsb,8.214069386996269e-06
gernica,0.00010558853276077005
alejor,4.7415938424554196e-05
dannysaav31,0.0001850670452128933
jgog,7.129559800351749e-05
vaneu,0.0016025309346016483
kiritoc,0.00034707123025662953
luisbap,0.0002403259065311568
carlos1982,0.0002403259065311568
andres1840,0.00010369752312740769
karimba199,5.6641424876234484e-05
madelin3101,0.0001060904018190645
klauss,6.329925994838207e-05
pamegar,0.00015121155208789973
huanmax,6.128248244255715e-05
anabantha,0.0001359283245153329
victornavarro1,2.499627415149457e-05
delft,8.214069386996269e-06
yelenas,8.214069386996269e-06
deixonb,5.6641424876234484e-05
jcmartinez,3.239681460517263e-05
asamantha,0.00010800227569098535
pedropablop,8.649881060830919e-05
frankp2,3.8561221017458674e-05
enchanted05,8.214069386996269e-06
dalvinr,8.214069386996269e-06
cueche,3.851265188701439e-05
shaned,2.1495313900366234e-05
princesslhor,9.12509562485701e-05
hunnos,0.0002459069919046317
patrick,0.0003309283249194233
joshua100,3.239681460517263e-05
areliapalacio,5.236040928497702e-05
dani32,8.214069386996269e-06
shimmi13,8.214069386996269e-06
tracyrose69,4.99057283425793e-05
adamg,1.6944311578532383e-05
carlosoctavio,3.697068160786443e-05
felipem,0.00029061352678818025
licj,0.00010369752312740769
ica24_mesias,0.00023712024262663748
celticgrey,8.649881060830919e-05
73ecuador73,0.0002717253292954376
lisbethangel,9.356746509359917e-05
rossita,6.945101514928555e-05
solterobogotano,3.1152970772400416e-05
frankc2,0.00010369752312740769
carlosa9,0.00010369752312740769
alexandra1989,7.800863549947238e-05
juanmafiesco,0.0001739334714968921
joshual23,0.00010369752312740769
rocolerma10,0.0001492598895713477
ketim,8.214069386996269e-06
mjg,0.00010369752312740769
sherifx,0.00010369752312740769
joel0211,0.00010369752312740769
margaritam2,8.214069386996269e-06
jesus964,8.214069386996269e-06
lana1,7.061004386787281e-05
cocojort,0.00010369752312740769
ceasar,0.00010369752312740769
educanela,0.00010369752312740769
jasonb234,0.00010369752312740769
itzel,9.789538754599117e-06
jose1234mercado,3.462033221904329e-05
jjs1944scs,5.403586686414875e-05
paulr234,8.214069386996269e-06
kust,0.00010369752312740769
laurette,4.6685695041050055e-05
jucagilsachef,0.00011750402135835137
candiep,2.8745190565814522e-05
lucitatoel,5.842735017978751e-05
anatati,6.138968431218802e-05
ivy,4.99057283425793e-05
erikvalparaiso,8.214069386996269e-06
dania59,7.494235957512577e-05
williamb,8.854513636531375e-05
viviana9628,7.186277994122772e-05
ropero,4.741282520082695e-05
natalyas,0.00017329728345181084
robertb23,5.1930699104729266e-05
wileya,5.1930699104729266e-05
carolinam23,2.634828891605116e-05
zeebugman,8.214069386996269e-06
bettyw,8.214069386996269e-06
bombay,7.610296081561338e-05
fabyv,5.6681161828874e-05
mexifox,6.593861676318835e-05
danny984,1.3985292882585266e-05
margarita1511,2.2277981032296093e-05
jamalu,1.3985292882585266e-05
aromademrazo,5.958677314538102e-05
morenita19,1.3985292882585266e-05
lucybarrios,0.00013994876056522924
lalu,0.0003320609844742493
neriejane,8.214069386996269e-06
rasel86,8.214069386996269e-06
tatianna,0.00011672625428935684
norlandoa,5.249452118457119e-05
michelleb,0.00017395078472657357
busangan,2.756671303575554e-05
rosario_castillo,7.52269761706407e-05
alla_777,3.668812113148986e-05
darrenb154,2.5977532194925054e-05
arturod,5.542044683135318e-05
alexsil,2.2088420694437842e-05
latinita,8.659384947406917e-05
armandodj,0.0004313259082652127
adib,3.713445178275119e-05
jc,3.713445178275119e-05
toufic,0.00017648228280405686
lucica,0.00043598155516299636
tweetynot,0.0003764767973879475
coolrc69,8.214069386996269e-06
casca,8.214069386996269e-06
sami111,5.47604625815689e-06
clau22,0.00021872284246461708
umut_003,8.215735584116597e-05
gagandeep155,3.951500800515085e-05
stevems11,3.951500800515085e-05
yamilap,8.544398841686028e-05
irishguy590,7.307066022960337e-05
tonyr234,8.214069386996269e-06
chiquis,8.214069386996269e-06
anils,1.3420201345478242e-05
marcoj2,1.3420201345478242e-05
leroym2,1.3420201345478242e-05
yesenia,2.5489836394372943e-05
shinitad,2.5489836394372943e-05
loulyg,8.228957995447905e-05
elinka,2.494153459276015e-05
tamara83,4.189659002428139e-05
mae3005,8.214069386996269e-06
roir,8.214069386996269e-06
medea,0.00011632769892697277
leah20133,0.0024145253906982704
ilnura,3.806884052950344e-05
deborahm2,3.806884052950344e-05
semeolvida3,0.0002033897858672084
anaiz,3.806884052950344e-05
huey,0.0006167214609610601
oshy,3.806884052950344e-05
missy32,4.760618616532302e-05
jana,2.840241497887588e-05
sonya44,8.214069386996269e-06
trevr,8.214069386996269e-06
lp14,9.799792576072364e-05
elenaj,0.00012259662451020013
elcheco1224,8.214069386996269e-06
palma,8.214069386996269e-06
tim4you,5.667162885762756e-05
leyterhsp,1.8534244019348506e-05
torero,3.3411446943634225e-05
