Experiment,Average PCC Score
56423,18136.931432941645
56595,18136.923497258493
55195,18136.91687661304
51112,18136.90416581273
54315,18136.88849929149
53941,18136.84577042352
53550,18128.763729694583
52184,18123.728279180606
54430,18116.463332433697
51372,18116.451542611445
54674,18106.830312735852
51607,18106.81918515292
55827,18106.79844035382
55280,18106.797012560302
54137,18106.79070915223
56958,18106.78627102682
56959,18106.78627102682
54217,18106.78398601387
55552,18106.78044439352
55338,18106.77564610358
56817,18106.774343644724
53279,18106.771897203842
50989,18106.77097280955
52354,18106.76854854346
53438,18106.76754951281
53912,18106.76693348709
55995,18106.76451954081
54847,18106.763523165442
55319,18106.763336775904
54821,18106.76030794811
53700,18106.756019368437
54325,18106.75580700483
53515,18106.755529807353
54817,18106.75488215383
55755,18106.75421567146
51358,18106.7540219739
51404,18106.750186074973
55238,18106.749724644007
53799,18106.74589713858
51902,18106.74395853861
54780,18106.738243805437
56781,18106.736298578497
51323,18106.73201548514
51662,18106.731401369518
53324,18106.72723304495
54857,18106.721394781045
55756,18106.720820216007
54180,18106.7207737411
51721,18106.7194504862
53796,18106.718493016764
55859,18106.715908976006
55366,18106.713666573043
53788,18106.710931572372
55712,18105.79662281127
53167,18105.774481498953
55617,18105.77006911031
54806,18105.762249930554
53784,18105.75782434125
53748,18105.73538293926
51354,18100.01723617409
54955,18098.188217427196
56229,18098.138558425057
52182,18095.299093705376
54196,18095.27907062453
54343,18092.893349774175
55193,18092.857259017685
51418,18063.83566723974
54729,18059.991704782933
51569,18057.09071270428
56907,18056.99701331471
56908,18056.99701331471
54334,18054.144741640717
52786,18054.13346616253
52150,18049.76407497291
54253,18049.760027081968
56561,18047.466789462178
51356,18045.990273583775
51565,18045.08370134945
52299,18045.07155926737
53329,18045.04855805711
56355,18045.048143151173
56091,18045.04473712134
52011,18045.034744421868
55383,18045.0310207496
54831,18045.030842293556
55597,18045.030789823544
54025,18045.029887347624
56200,18045.02951303727
54913,18045.01974444084
52759,18045.018760355266
52595,18045.01084959922
53139,18045.01001837412
55793,18045.00999480862
56119,18045.007840111146
51209,18045.00004329158
54974,18044.99807287084
51087,18044.996995777183
52791,18044.9937272686
55640,18044.99338558226
56107,18044.98947293505
56715,18044.98752150034
53171,18044.983745514048
50922,18044.979000167277
51189,18044.97523987876
54344,18044.974854402455
52542,18044.97323150767
52558,18044.972958891965
56316,18044.971199622258
55818,18044.97110886124
52239,18044.969885886483
53807,18044.959409244642
54604,18044.958426210105
51422,18044.95623544698
51882,18044.95580466315
55026,18044.95079414541
54159,18044.94339901422
52426,18044.943394185197
52580,18044.943298559458
53629,18044.929291696033
54820,18028.113454925133
55690,18028.109683504757
54619,18028.103902865383
52154,18028.101874090895
51109,18028.098165984295
55997,18028.089643677136
52114,18028.088483676533
54551,18028.086352306527
55318,18028.07867593514
52826,18028.07825408628
51787,18028.072220595674
51954,18028.068883801156
51267,18028.054347318855
53292,18028.051449202423
52814,18028.036854835627
55293,18025.07552676294
55265,18021.070273465935
52857,18021.06455359935
56405,18021.055910767558
56601,18021.041667627527
55566,18021.035853896028
56630,18021.033938762244
56852,18021.026323888505
56853,18021.026323888505
52098,18021.018961370835
55360,18021.01737323586
53227,18021.00547988752
56562,18020.995940490735
51939,18020.991754415554
53475,18020.99125564116
52235,18020.989944156718
54044,18020.980074916446
53234,18020.978354151248
52318,18020.976176742122
51236,18020.975188346292
54556,18020.972678681792
53488,18020.971677271373
52193,18020.971570602484
54042,18020.971349311552
51352,18020.970622993358
51363,18020.967651672894
53004,18020.96472566923
53099,18020.96316018838
53289,18020.95781999868
52000,18020.955445019146
56261,18020.952568612665
54359,18020.952343227662
53845,18020.94935757493
52374,18020.945732868364
52130,18020.93984676795
56221,18020.92451414926
51438,18020.899801407293
54570,18016.28583173191
54579,18016.28270452726
52699,18016.276376827667
56302,18016.27121699743
53505,18016.262175893797
54814,18016.260711417177
56080,18016.260659370877
55543,18016.252344534587
53704,18016.247310272436
56698,18016.236018906206
55314,18016.233945603606
51524,18016.22957540324
51764,18016.216193476805
55448,18013.661809918216
51613,17999.152854819014
52620,17999.121912135295
54890,17999.067317179848
51224,17999.026559028003
52932,17999.013474475018
52505,17989.421335060026
52611,17989.388584535485
53797,17989.38655956236
54281,17989.38620339738
56220,17989.384073435085
55548,17989.381058608804
51126,17989.380861783902
50961,17989.373054381955
52398,17989.372599316685
52203,17989.366095220168
56397,17989.365650478016
54590,17989.35867135458
56148,17989.35598262304
54432,17989.351905690368
56511,17989.34724231501
51044,17989.34623516653
52888,17989.345575879233
52429,17989.34553809155
52716,17989.34532885524
53050,17989.341657366956
51601,17989.340935140484
51915,17989.340760774307
53461,17989.340522044804
50955,17989.334209478253
56577,17989.333825699832
54885,17989.33300646756
52723,17989.327989882786
51174,17989.32706979972
55398,17989.323679361074
55694,17989.319569725933
53354,17989.31709011847
51554,17989.31698523399
53714,17989.316682008175
53777,17989.314717575722
51433,17989.311949561925
56816,17989.311830773233
51775,17989.31161165861
55222,17989.303407325046
51965,17989.30154007871
51432,17989.296222545956
53371,17989.251032916913
52301,17978.35396076193
55514,17975.935069726595
51445,17975.454608514752
52189,17969.795293464143
54988,17968.3570867163
52153,17963.70435400922
54683,17963.70435400922
56966,17950.481140787226
56967,17950.481140787226
51452,17948.048359497705
54929,17937.974377278053
55077,17937.964070067184
55741,17937.96222201169
51634,17937.509952969842
54136,17937.504039758227
53823,17934.28771758539
53708,17934.258845341137
52933,17934.25525793492
53190,17934.248728069062
51822,17934.24770371968
52532,17934.24630723024
52313,17934.245436199802
54039,17934.242577623158
54761,17934.23913713176
53141,17934.232482323398
55639,17934.232482323398
51335,17934.230586738344
55580,17934.223230255968
53834,17934.21295513417
53973,17934.209345553845
53523,17934.202533573603
53962,17931.299356358933
53103,17927.65499885053
56016,17927.622114863443
54575,17921.633592111437
56648,17921.63117559049
56728,17921.6005901428
56615,17921.599512888995
55247,17921.593255986812
54466,17920.565741181366
53887,17915.227777731034
53805,17915.22363201478
54781,17915.142878916027
53715,17913.15014269886
53919,17909.333488233442
54061,17908.505582178455
50945,17908.322610278126
52839,17903.431145519786
53466,17900.727058242388
54053,17900.71787387204
55112,17900.703393957552
55336,17900.696057291665
55820,17900.690965015725
55905,17900.647709275763
52202,17900.646384013166
54641,17900.64395791778
55145,17900.625177546357
51017,17900.60645526379
53497,17890.147670378145
56413,17888.67950052615
53837,17888.43139860638
51575,17886.441145990637
54416,17875.673279459803
53547,17875.63668490208
51735,17874.41801728462
51117,17873.403607207532
52917,17869.54739406496
54892,17869.54013658666
52918,17869.52707680675
51917,17869.518406903182
51308,17869.50720690385
52504,17869.50578068065
53249,17869.5037947784
53649,17869.331235697668
56670,17869.007517676677
54587,17868.982085136577
52803,17868.948203413736
56347,17862.472009285033
51594,17862.438485338105
53768,17862.429898749317
55526,17862.40808923178
56493,17862.392967939995
54766,17862.38921782484
52459,17862.37450825305
52739,17862.305321769923
53163,17850.600814708454
54224,17850.596851308117
53994,17850.58939797966
51727,17850.588852456778
53208,17850.583394640355
54803,17850.583320433707
53870,17850.582672353474
51718,17850.581124275643
51225,17850.57687174037
51175,17850.57539599037
55345,17850.574281543224
53615,17850.572951191418
53211,17850.571794448206
52134,17850.570716034304
52058,17850.570436104823
54738,17850.570380184916
54596,17850.569615929442
54536,17850.565393651505
53789,17850.56341300159
55243,17850.56322861922
51854,17850.56247034809
53533,17850.561558772373
53894,17850.560390970568
52743,17850.559461361103
53810,17850.55832232844
53979,17850.554729245963
53606,17850.55308697932
50985,17850.55268120967
54079,17850.55113952104
52185,17850.55023992226
55909,17850.550130852593
51295,17850.5472565803
54851,17850.545794711805
55985,17850.54368358453
55438,17850.534300976484
51860,17850.534249245182
55385,17850.532433337048
50959,17848.58132935765
56854,17843.170668650306
56855,17843.170668650306
54420,17843.160232046866
56526,17843.156829737658
54455,17843.152630609606
56800,17843.149323321028
55836,17843.14709156141
56369,17843.134614575472
51220,17843.12690505859
54055,17843.110579751832
55819,17833.51148764463
55011,17833.510328744298
55869,17833.50906338755
52403,17833.507665990775
56809,17833.504782017066
55728,17833.501477607373
52609,17833.494005643566
52714,17833.49273279614
54206,17833.49137294918
52722,17833.488528651607
54850,17833.487114038147
52305,17833.485420661258
55234,17833.484215625675
53333,17833.483026059308
56806,17833.482668693694
52730,17833.4826332509
51442,17833.48259346633
52463,17833.482267264397
56619,17833.48102388544
56758,17833.48088185559
56707,17833.48005561843
56892,17833.479857908103
56893,17833.479857908103
56894,17833.479857908103
55023,17833.478832949306
55062,17833.478489373716
53472,17833.4776322483
52868,17833.47716162481
56254,17833.476846730777
54787,17833.475915248215
55225,17833.47577292243
54899,17833.474453373077
56573,17833.474063021487
54723,17833.47363197608
56461,17833.473234335797
53915,17833.472655368263
52108,17833.472629027998
51360,17833.472211827946
56820,17833.4720474835
56102,17833.470688656926
54568,17833.470512623666
56481,17833.47046156867
54323,17833.47030966058
56827,17833.469927486156
55143,17833.468082081163
52468,17833.467262048704
52682,17833.467248338573
56444,17833.46707955458
56787,17833.466679074623
52419,17833.465871422915
52776,17833.465447595736
56568,17833.465435980124
56162,17833.4649028824
52045,17833.46453584871
56134,17833.46447414547
52373,17833.46303113523
51496,17833.462803695485
53278,17833.46266768095
52537,17833.462663386985
53247,17833.462317810605
55503,17833.46207230245
54485,17833.461893353477
52664,17833.46175446148
52330,17833.461210707435
56269,17833.46072418058
55100,17833.460596498313
54446,17833.46058827134
56743,17833.45994298867
51681,17833.45936738774
56722,17833.459041241003
56044,17833.45887167655
56117,17833.458693171102
54691,17833.458204737784
55295,17833.457384942994
53448,17833.45737806771
54949,17833.457196883915
54338,17833.456714194348
51911,17833.455715902124
52300,17833.455612924296
56427,17833.45494710767
52756,17833.45451296292
51933,17833.454439413144
54489,17833.454349170606
55520,17833.453955093708
52840,17833.453832822688
56124,17833.453332339715
52038,17833.45298326399
56746,17833.45173069861
54605,17833.451366768546
54472,17833.450923378863
55224,17833.45079719698
56740,17833.450716539242
55156,17833.450590954715
56058,17833.450553834755
56183,17833.450263633342
53301,17833.450225558903
53452,17833.449943165753
54451,17833.449678562647
56659,17833.449478003946
53146,17833.449383918207
55334,17833.449316587583
55196,17833.449206072575
54933,17833.4491733356
56606,17833.44869782667
55504,17833.448633993445
54425,17833.44845479042
56128,17833.448213320164
52316,17833.447596212383
55917,17833.44754888275
55048,17833.44744812202
52721,17833.446949292345
56527,17833.4468747047
54707,17833.446766319357
56649,17833.44655259122
54989,17833.446051633327
56598,17833.4456151973
55450,17833.445489760103
55283,17833.44518618223
56248,17833.44518254444
52465,17833.444363824576
56421,17833.444264996546
54652,17833.444102099227
56741,17833.443903385898
52427,17833.443116981747
55478,17833.442958087668
52245,17833.442954239952
54914,17833.442864034845
56135,17833.442848655788
56921,17833.44260334188
56922,17833.44260334188
55459,17833.442041085065
56632,17833.441888432506
54681,17833.44184710595
55122,17833.44171605922
56564,17833.441697897208
56696,17833.441592339932
56646,17833.44151933058
53892,17833.441393462865
56779,17833.441087554682
55442,17833.441061008365
51738,17833.441008846596
56021,17833.44049529652
54852,17833.439436827197
55106,17833.439306089662
54614,17833.4391929731
53384,17833.439047382464
55249,17833.438856265326
55673,17833.438497005343
54654,17833.43801530104
52396,17833.43794187012
55431,17833.437297513876
56782,17833.437215354417
55506,17833.437005425974
56065,17833.43571308299
55272,17833.435710761107
52657,17833.435392634576
54526,17833.43526658192
56761,17833.434485366794
56751,17833.434454672017
50954,17833.43389941199
55034,17833.433595719798
51172,17833.43348396462
55507,17833.432761063366
56491,17833.432752429875
52668,17833.432597381827
54589,17833.43213747418
53506,17833.432072191663
56597,17833.4320316368
56073,17833.431952303137
55281,17833.431445404098
56473,17833.431404790696
55439,17833.430947253808
56678,17833.43071845728
54703,17833.429253568425
54565,17833.428863145225
53735,17833.428861494813
54457,17833.428817277603
52080,17833.428810799236
56822,17833.42817412706
51637,17833.42779582211
56621,17833.426372254526
51006,17833.4263185901
55953,17833.426016547368
56504,17833.425911370556
56524,17833.425873660624
52268,17833.42537366427
52816,17833.42497771376
56490,17833.42394823995
52219,17833.422294268465
56478,17833.422269289727
54971,17833.422178451132
53520,17833.421997714162
54858,17833.42100238629
56476,17833.420774416816
53388,17833.420595933865
56815,17833.417393367265
52785,17833.417203968977
54376,17833.41685908343
55022,17833.416596753625
55894,17833.416514250075
56664,17833.416037800405
52136,17833.41543094227
55050,17833.415042867113
53193,17833.4142116077
51925,17833.414019003023
56605,17833.413410240988
54458,17833.412047278187
53037,17833.410154291203
52344,17833.40983088007
55871,17833.409149915424
51000,17833.40876162907
56613,17833.408357748154
51732,17833.408036895315
52002,17833.407742758063
52957,17833.407257768424
52411,17833.40608880693
52694,17833.40608880693
55621,17833.404831900236
54680,17833.40430600942
53691,17833.404106392267
52364,17833.403822651682
53740,17833.403257581867
56585,17833.402386541173
52413,17833.402305244213
56363,17833.40009129299
56665,17833.397521128973
51572,17833.39672581319
53404,17833.39423899281
54134,17833.386687565795
53739,17833.38360069232
55758,17833.38066302597
54417,17807.722069331
52662,17804.49204851468
52424,17804.45168867856
55391,17804.4203242945
53026,17804.41657661624
52147,17804.41597420918
51812,17804.41568429841
56507,17804.415572525053
54286,17804.40655076522
53265,17804.39860194541
55349,17804.398503319975
52717,17804.396604535905
54288,17804.393257376858
56762,17804.392716778362
55709,17804.39250320277
56684,17804.391818955708
56185,17804.39169037187
56705,17804.390867068247
56748,17804.39051715695
56550,17804.38801154722
54490,17804.386738685364
54864,17804.386655976814
53643,17804.38381759193
56462,17804.37973433632
56668,17804.378508551545
52624,17804.37656812989
56596,17804.376156280334
56113,17804.37435759625
50969,17804.372074197978
56683,17804.371960272874
56484,17804.37152596187
51082,17804.364174731632
51140,17804.362164863946
51293,17804.36188829832
54150,17804.356374317515
51648,17803.00926878863
56602,17790.52512159746
55854,17789.827478768344
53337,17789.824849994955
53061,17789.824450233056
51337,17789.817930074598
53736,17789.812685336216
56146,17789.811821600877
54635,17789.807849403427
56170,17789.80349054209
55303,17789.802880045885
53589,17789.794079458414
52789,17789.79351737848
55606,17789.79181981818
54769,17789.79097340836
52456,17789.78931297062
53874,17789.787169904906
51507,17789.784639472233
52242,17789.781139001727
51486,17789.769550333905
52987,17789.767799233705
55013,17789.760602197617
53655,17789.760506076236
52693,17780.866882008173
51350,17780.85678623344
56763,17780.837343112475
56620,17780.82235589828
53203,17780.79139826718
53977,17780.745082973615
56692,17779.959850397012
51990,17749.94468991885
51476,17742.22137197277
52369,17731.080727049866
56710,17729.58891768484
53873,17727.2974394185
54440,17727.281441335203
53752,17727.27687666464
53909,17727.274474638958
54645,17727.274199602765
55199,17727.269446794984
51259,17727.262587713103
51514,17727.26189642048
53006,17721.362612250028
50921,17672.254545559383
53989,17661.000758151375
54444,17650.159243595375
54877,17650.152780034306
55607,17650.152780034306
55530,17650.152703910924
51120,17650.140865588335
53783,17650.137027346973
51789,17650.134162339207
55358,17650.131747982403
53450,17650.129755538088
55511,17650.128515401888
52362,17650.127794186024
55601,17650.123741552037
53587,17650.11808173851
53315,17650.11112653926
55435,17650.110291459918
52727,17650.100470818274
54103,17650.097901864014
53911,17650.094521723942
51657,17650.094510131195
55348,17647.043979660586
53563,17644.818275409758
54493,17619.26955565402
53617,17619.23943071765
52162,17619.22482852995
55614,17619.21219333556
51719,17608.892779550028
56088,17594.438261769574
54566,17590.45003102595
53425,17577.50124855901
55401,17576.71828993073
52060,17571.627145277038
52754,17571.617756163272
56094,17571.61000247006
51182,17566.4796689609
56858,17519.164004985258
56859,17519.164004985258
54085,17508.169764344915
53794,17499.578438184646
54125,17473.592490675685
53651,17471.709938031872
51379,17471.697145303657
52899,17459.49918576905
53465,17396.947469730712
56133,17393.1742646044
52795,17392.620578749258
54801,17383.80762871792
56439,17380.965117015778
51333,17369.795088208764
53942,17365.941362066827
52307,17365.92177216088
53046,17365.916648699433
52688,17365.915621605294
51192,17365.909398450476
52110,17341.189722203755
55634,17341.185727315216
52806,17336.555775551267
52211,17336.519422870122
51296,17336.49306484826
52317,17336.49102164682
56092,17336.45220774511
54894,17333.423572169697
56535,17331.212351083574
54269,17329.852103139972
53568,17306.35184254805
53809,17295.767439401712
55456,17295.76554716078
54275,17275.572283065303
50950,17272.57306732269
54341,17272.565587678448
54335,17272.565032325663
53567,17260.552791601243
54585,17250.635432615956
51961,17250.604547905175
51391,17250.57729761264
50974,17236.73426472824
56078,17216.77625251827
51658,17213.511517974395
53272,17198.66795673046
51030,17198.656113978235
55724,17198.642985408012
55939,17198.642549442295
54366,17192.02648143881
55426,17188.410501912636
52618,17188.37936147689
55935,17182.853797735774
51653,17181.99450550055
51690,17165.988736231626
52846,17165.98186248
51699,17165.976900291866
51206,17165.965079052723
54049,17165.937851526312
54301,17165.934891230238
54285,17165.92796467697
53940,17165.918934414833
56549,17157.405064132494
52476,17155.41364540415
53263,17141.877798539663
52007,17140.667966466153
53806,17134.551099904616
56505,17116.48259952182
51618,17115.642695494764
52955,17108.920040020494
52841,17103.321658037494
51125,17103.315934514645
50930,17103.253560253434
55969,17100.289888521485
54184,17100.285080870875
51336,17098.429978032676
52970,17098.413728027237
53929,17093.728033397456
55501,17088.77703987802
55587,17082.596286442997
51994,17082.595128239835
52822,17082.59309743114
53179,17082.5876902064
56475,17082.5827368436
54606,17082.570782424784
56416,17082.567287394
55005,17082.564122211854
56735,17082.561672531305
56623,17081.288698034936
51064,17079.229845942733
56196,17079.170165264517
56674,17071.64721844545
56593,17071.595921622946
52600,17071.572795185057
52948,17069.48071201208
55824,17060.341704654915
51002,17057.335378030293
56234,17053.112730235734
51229,17037.547608770325
54057,16997.80266990611
51310,16996.03638292669
54901,16990.083057834727
55810,16990.082885979806
56679,16984.011498167536
53820,16975.685936040365
54564,16937.66167836033
52573,16937.62366799685
56394,16937.621119871535
54985,16937.606443797653
56384,16937.589899292398
56299,16937.58556161427
51387,16937.574409932065
53668,16932.88675632
52192,16928.024662302454
50965,16925.323349879673
56321,16925.31914504583
51595,16921.399035343788
52251,16903.8459586233
52145,16896.116076657712
55282,16888.626360764636
54622,16870.26825942983
52446,16867.1713837757
51313,16867.127566155017
55558,16864.9572134072
51129,16864.93581961594
54142,16864.88010193766
56866,16861.79315788793
56867,16861.79315788793
55371,16844.55682275367
56727,16827.473628639935
53350,16809.97335190539
51195,16807.758375330282
51455,16803.06786243166
56022,16799.128742660265
54474,16779.023580344867
52632,16779.011692537784
56418,16772.9556585223
52890,16772.89742695945
56276,16772.884886980366
53840,16772.796950321284
55333,16769.132176625215
51240,16769.130797809707
52205,16769.13011619544
55399,16769.117324908904
51292,16761.013968204883
53743,16758.906003541146
53991,16758.875659900426
51247,16745.970026027826
56636,16743.85978744512
54718,16743.85971466706
56203,16743.855890131035
55373,16743.826077594942
51090,16743.797204300834
52834,16743.77975021565
52279,16740.38902983272
54745,16735.153201457546
54121,16728.63790257606
51324,16728.59751658803
52443,16722.45097119865
52229,16722.213818270735
56226,16720.329123664447
56294,16720.304306112102
52249,16720.296342645994
55462,16720.293651404456
52450,16720.288847798416
56819,16720.272806669156
54932,16720.22520148624
52234,16716.786224203453
56640,16716.771927309608
52062,16708.676527679963
56726,16708.672632875947
53893,16699.803670965717
53565,16694.750272234647
53242,16685.89185261583
54571,16685.857589167546
52621,16685.85125881847
51622,16661.45860973012
55387,16649.321534450057
55378,16649.28093383353
55832,16649.273112909035
51023,16649.269415310475
56147,16649.267085554722
52928,16649.237790121544
51592,16649.22546721766
53273,16649.222462814836
51848,16649.22006928814
51463,16649.21970591272
54506,16649.21843000647
51279,16649.216542197206
52546,16649.21648647182
51007,16649.214284468027
53669,16649.209329174184
51033,16649.20638070127
51467,16649.201961905732
51703,16649.19493033732
51274,16649.187533401455
51038,16649.170013606577
53055,16649.14976937092
55602,16642.219483356348
55801,16638.149420302936
52800,16625.122959414726
53645,16625.108591844735
56087,16625.101973730078
53132,16625.101032813236
51946,16625.09912564301
55777,16625.09348068574
53759,16625.053412473113
54014,16624.008660801115
52549,16618.09581441507
53750,16617.769181225605
53423,16609.735809010763
54003,16609.732529096073
53590,16609.73156436587
53572,16609.7304011786
54050,16609.729112331224
53812,16609.728369013188
55198,16609.727153290434
51286,16609.72444457491
53566,16609.723480542874
53619,16609.722602223654
53943,16609.721567558267
53571,16609.721010613946
55276,16609.720219712144
51434,16609.719274234445
51355,16609.71297262457
53172,16609.712126414583
53622,16609.707124779397
52455,16609.70707415588
51750,16609.69667365554
53660,16609.684482763303
53661,16609.684482763303
53293,16604.39678815134
51167,16604.339586848262
52474,16600.464231194597
53581,16596.579561464863
52357,16594.240092329346
51371,16594.14031915984
51480,16593.23702282758
53930,16589.06223790574
56675,16562.976083676935
51133,16562.97232816905
55006,16562.970582469425
52897,16562.943936891817
52982,16549.197414010236
55427,16547.3980970794
52512,16543.726832625318
53260,16540.89917485747
51586,16533.366200850836
53086,16531.086267795617
56245,16528.451878471613
55703,16528.435422216833
52238,16528.42923274351
52700,16528.407017254653
56451,16524.386329768873
51959,16515.89090705626
56285,16514.725145615153
51599,16514.70301039276
55665,16514.68177620046
50999,16501.20030342805
55492,16501.143062589006
54597,16500.388772402937
55164,16495.288117037624
52815,16491.158235148134
53932,16491.156042307008
52548,16491.138630289028
51530,16491.12705281098
51588,16491.110433120055
52736,16491.10944028837
52589,16491.09395825331
52655,16491.089646987326
52341,16491.08595696104
52363,16491.07115050876
56732,16491.068116694383
54143,16491.064916648404
52241,16491.0594560854
53053,16491.05360189161
52061,16461.557341775755
56730,16459.556613880522
55571,16459.249859314776
52115,16455.263257595892
51453,16455.1767067542
52649,16454.558659740018
55497,16454.535073990868
51535,16454.532376814655
52461,16454.53189695099
51992,16454.531463494972
50963,16454.52827342749
53573,16454.525307568885
53842,16454.52391895757
51144,16454.512518504183
53987,16454.509889540746
52747,16454.506941623375
53633,16454.505496295482
56660,16454.502492453386
54043,16454.499898305683
52530,16454.49738116887
54757,16454.49470666737
51268,16454.49147186432
53229,16454.491286073815
53170,16454.48908723764
51502,16454.487462112535
55007,16454.48548773771
54617,16454.48051603523
51598,16454.48030750471
53183,16454.47849831408
54940,16454.474852928346
54863,16454.465551379362
52367,16431.955473195638
56328,16426.564748333945
56457,16426.557300555567
54792,16426.524135667416
56793,16426.520008126095
51712,16426.503463931957
56531,16426.49743859934
51674,16416.64578376509
51537,16395.733039965675
55463,16377.462618067078
53897,16377.427089638371
52079,16365.735823532965
52946,16361.450016238503
54360,16361.43707640393
54068,16361.427610079158
53859,16361.42227546616
53300,16361.42078777526
54138,16361.41365975028
51908,16361.412125374995
54054,16361.408577836773
51437,16361.40440934862
53954,16361.400531256679
53082,16361.391069531592
51208,16361.37881736134
54024,16361.226960646036
56149,16357.031211904387
51307,16329.761867062232
53814,16324.722567118955
52844,16324.698726171122
56856,16324.68787855359
56857,16324.68787855359
51037,16307.620484792282
55525,16307.575507737647
51086,16306.246496194475
55284,16300.703455967587
52737,16300.687335200248
51957,16300.648740287259
51549,16300.638213410493
53882,16281.653917020816
51344,16269.01108581078
55296,16262.381750643854
52617,16234.323751782937
50918,16204.585227882393
53502,16202.402327273183
51611,16193.397694191672
51538,16190.14293188329
55173,16177.992205616902
56697,16176.278904678136
52734,16138.942597889874
53956,16121.88647908859
51576,16101.527812855875
51451,16100.463221013031
54149,16094.85217627433
51158,16077.288409120974
53637,16070.296119627677
55344,16055.910059319362
52208,16048.470504352896
53213,16048.459082539484
52394,16048.43794113596
52983,16034.312571676859
56582,16034.301734346116
55809,16034.286162273875
56682,16034.275866327367
51953,16034.262989951292
55369,16034.250214005835
55352,16034.249547038131
51421,16034.243440496924
55761,16027.302927662866
52927,16027.29426424017
55025,16027.286592640114
53602,16027.275878870461
52725,16027.274454387787
53863,16027.263376478271
51270,16027.261548396249
52889,16027.259193585885
53317,16027.257300967021
54312,16027.239105092443
51035,16008.000689235283
56638,16005.22437835618
53560,16005.217213638161
52783,16005.199659548289
56643,16005.184853744115
56589,16005.181238239767
52636,15995.558167912342
51481,15995.546517957682
52525,15995.544783436466
55146,15995.536381025735
51606,15995.501832123875
52812,15995.49011739274
52163,15995.489877678794
51235,15995.47187283042
51137,15990.577167695064
51309,15979.92097852739
53576,15977.646688254425
55245,15950.208707033486
51489,15932.260557879388
53646,15906.831221672157
51798,15906.823461520142
53993,15906.787639828815
52587,15898.19497371233
51066,15897.49788891508
51341,15897.46483353084
52563,15885.326801362075
55327,15885.193245369974
51677,15875.71500811638
52979,15875.669067113588
55816,15875.64406146324
56198,15875.636496527508
55551,15856.737147814161
55364,15856.726594469414
52672,15856.70761031727
54384,15856.70630512934
51616,15856.705461252972
51218,15856.688450672398
55593,15856.68535678917
54076,15856.681472053571
54999,15846.654785536948
53426,15842.366862587154
51420,15841.969717589183
53618,15836.191365480117
52797,15832.678863270903
55339,15817.137367368632
52824,15811.463135302081
53256,15807.3295187054
56508,15803.694397573072
55286,15798.935902513022
55974,15795.921195747349
52843,15789.821041567873
52728,15776.130997910566
52059,15776.091464095534
52961,15776.086774918047
54616,15776.07688716593
56483,15776.07176633268
52622,15776.063394207513
56322,15776.062864921478
56708,15776.057835508564
55279,15776.055992320627
51998,15776.049712938626
56438,15776.046914605238
52909,15776.045657510407
51338,15776.044887591706
50973,15776.03983176148
56642,15776.039699207297
55908,15776.038191192278
56825,15776.028167709472
54105,15776.026011628157
56499,15776.025689288941
56828,15776.02458526234
51967,15776.023700979596
53937,15776.006138521048
52764,15776.005637051992
51258,15766.399733939024
52538,15766.389301962656
51664,15766.380274662388
56616,15766.377514164487
55598,15766.37508956683
51748,15766.369081936306
51446,15766.357341292725
52629,15766.35682116191
51731,15766.348953915201
51281,15766.346200541162
52630,15766.334736077226
51887,15766.331247512167
52564,15752.473854028882
54029,15737.12826308127
53926,15731.06383375281
52742,15731.056911582235
52681,15731.048736221452
56729,15731.039809414215
53959,15731.033480551909
52945,15731.027421364462
50949,15730.985344500445
53974,15726.912447644872
54023,15726.880495470386
55483,15715.196209375557
56662,15715.19576161999
51909,15715.193504789955
51682,15715.182050567571
52762,15715.177867820457
51730,15715.171932810776
56771,15686.990137772524
55509,15646.518217690895
56175,15640.266305271178
55538,15631.229501252074
50931,15624.93243472917
52588,15620.95003756852
55898,15616.361355976149
51686,15612.141902921256
55083,15609.779071427562
51156,15579.497977357965
51583,15579.497269789252
51073,15579.483640972327
51273,15564.311156584943
51571,15564.263335602289
55268,15553.933390569597
54845,15548.37685491358
53630,15543.45817332211
54046,15541.189124869194
51509,15533.407689417083
53469,15524.151517612365
53290,15514.110235161981
53433,15486.216523944395
54874,15479.28773107788
51314,15477.83611155036
53644,15476.844292159076
56082,15454.710304949933
55537,15434.590181086547
51361,15414.891676858373
55212,15393.723708358139
51517,15393.603162617223
51179,15379.10715136892
56583,15358.4714027091
56446,15358.440463740004
56704,15358.4196469434
52126,15348.153265348807
52028,15348.150593701142
52965,15348.146941527608
53967,15348.106973712545
50953,15348.10028400071
51012,15348.10028400071
51080,15348.10028400071
53817,15348.10028400071
53949,15348.097794540332
53601,15348.095965295055
53821,15348.093051524227
53839,15348.093051524227
50979,15348.083711342657
51488,15344.559600946974
51088,15344.556068047128
56780,15344.526571872286
55447,15344.5214921393
52837,15334.924461375322
50975,15334.842210948304
51070,15332.33545875845
56803,15330.841752920795
54726,15330.816182254115
56687,15330.793951447858
55301,15330.790944472907
56811,15330.780775370362
56625,15330.77971530711
53584,15330.75960321548
55089,15321.145100220838
52615,15321.119494995268
52430,15321.09637145125
56584,15313.712564247631
53516,15299.109988762579
52856,15293.482875203923
53671,15291.741441821936
53764,15286.05475573049
52271,15253.03287928738
54063,15248.57470332463
54045,15243.50388368792
53387,15241.361218170583
55833,15232.642771438439
51187,15232.618895386919
54037,15232.615005309734
53065,15223.12433310959
